state,year,epi_week,rainfall_mm,rainfall_lag8_mm,rainfall_lta_mm,rainfall_anomaly_pct
Ekiti,2016,44,4.3630953,74.308779375,13.640675,50.22938
Ekiti,2016,45,3.3630953,67.0855650375,5.332738,80.93784
Ekiti,2016,47,6.821429,59.699404449999996,4.7255955,121.54967
Ekiti,2016,48,2.0952382,53.301339325,3.9962301,78.86902
Ekiti,2016,49,1.2916666,42.599702099999995,3.0980158,77.693924
Ekiti,2016,51,1.1904762,28.724702424999997,2.6698413,80.71192
Ekiti,2016,52,1.0,21.178571324999997,2.1748016,83.626
Ekiti,2017,2,1.3452381,13.087797574999998,2.572619,83.791855
Ekiti,2017,3,5.410714,2.6837798374999964,4.2204366,112.90913
Ekiti,2017,5,1.5,2.814732174999996,5.648611,61.040825
Ekiti,2017,6,1.1607143,2.5818452624999964,9.106349,43.673344
Ekiti,2017,8,2.4285715,1.8742559249999964,8.309524,55.813957
Ekiti,2017,9,21.845238,1.9159225874999963,21.400198,101.68574
Ekiti,2017,10,5.8630953,4.485119012499997,27.367659,33.56157
Ekiti,2017,12,18.833334,5.0691963999999965,26.87738,74.765656
Ekiti,2017,13,24.815475,7.298363149999997,38.518253,68.51257
Ekiti,2017,15,33.94643,10.232142762499997,39.14345,88.22697
Ekiti,2017,16,14.333333,13.799107262499996,40.961708,42.064
Ekiti,2017,18,77.85119,15.403273887499996,54.75139,138.65985
Ekiti,2017,19,60.35119,24.989583349999997,54.079166,110.6163
Ekiti,2017,20,42.095238,32.2299106625,57.20734,75.70688
Ekiti,2017,22,38.529762,34.7611606625,74.859726,54.507782
Ekiti,2017,23,104.19643,38.844494,62.533928,161.69121
Ekiti,2017,25,70.7381,49.514880999999995,68.64683,102.83959
Ekiti,2017,26,103.20238,55.25520912499999,77.589485,131.0123
Ekiti,2017,28,52.10119,63.912202875,80.72976,66.606026
Ekiti,2017,29,78.97619,68.633185,76.73671,102.73987
Ekiti,2017,31,60.386906,68.77381,45.086708,130.54741
Ekiti,2017,32,54.732143,68.77827450000001,50.431946,107.757614
Ekiti,2017,34,58.11905,70.35788762499999,70.47361,83.63062
Ekiti,2017,35,79.916664,72.80654862499999,84.046425,95.36224
Ekiti,2017,37,83.44643,69.771577875,96.33195,87.28385
Ekiti,2017,38,88.14881,71.360119125,97.860916,90.55802
Ekiti,2017,39,49.315475,69.47842287499999,60.43631,83.005104
Ekiti,2017,41,42.20238,69.1302085,62.294247,70.14326
Ekiti,2017,42,31.732143,64.53348224999999,67.103966,50.943302
Ekiti,2017,44,3.4107144,60.95163687499999,13.640675,45.120224
Ekiti,2017,45,6.160714,54.5364583,5.332738,108.01313
Ekiti,2017,47,2.8630953,48.041666299999996,4.7255955,80.849495
Ekiti,2017,48,3.642857,38.40997021249999,3.9962301,96.07198
Ekiti,2017,50,7.029762,28.434523587499996,3.0980158,148.55197
Ekiti,2017,51,3.7202382,18.294642587499997,2.6698413,113.69516
Ekiti,2018,1,1.0059524,12.595237987499997,2.1748016,83.70897
Ekiti,2018,2,1.0,7.4456845374999965,2.572619,79.23283
Ekiti,2018,3,1.0535715,3.6041666624999964,4.2204366,65.653854
Ekiti,2018,5,14.011905,3.3095237999999965,5.648611,178.53883
Ekiti,2018,6,14.494047,4.2909226749999965,9.106349,138.19344
Ekiti,2018,8,18.684525,5.744791637499996,8.309524,177.9517
Ekiti,2018,9,34.684525,7.625000137499996,21.400198,150.31905
Ekiti,2018,10,16.761906,11.081845512499996,27.367659,67.23348
Ekiti,2018,12,23.791666,12.712053987499997,26.87738,90.32005
Ekiti,2018,13,47.738094,15.560268187499997,38.518253,121.18615
Ekiti,2018,15,37.36905,21.4025299375,39.14345,95.98037
Ekiti,2018,16,6.8154764,25.941964749999997,40.961708,25.707218
Ekiti,2018,18,60.136906,25.042411174999994,54.75139,109.0132
Ekiti,2018,19,39.083332,30.747768549999996,54.079166,74.61739
Ekiti,2018,21,43.27381,33.29761942499999,57.20734,77.60147
Ekiti,2018,22,57.72619,34.371280049999996,74.859726,78.545456
Ekiti,2018,24,69.27381,39.49181555,62.533928,109.979996
Ekiti,2018,25,76.52976,45.17708354999999,68.64683,110.7037
Ekiti,2018,26,59.25,48.776041799999994,77.589485,77.79441
Ekiti,2018,28,113.77381,51.51116055,80.72976,138.54443
Ekiti,2018,29,50.25,64.88095224999999,76.73671,67.595085
Ekiti,2018,31,41.64881,63.645089,45.086708,93.13611
Ekiti,2018,32,62.339287,63.96577375,50.431946,121.48101
Ekiti,2018,34,137.80952,66.348958375,70.47361,189.21783
Ekiti,2018,35,119.32738,76.35937462499999,84.046425,139.62085
Ekiti,2018,37,90.75,82.61607087499999,96.33195,94.491425
Ekiti,2018,38,80.440475,84.39360087499999,97.860916,83.06408
Ekiti,2018,40,90.22619,87.04241024999999,60.43631,145.52501
Ekiti,2018,41,41.238094,84.09895775,62.294247,68.71032
Ekiti,2018,42,102.440475,82.97246949999999,67.103966,149.00772
Ekiti,2018,44,19.696428,90.571427625,13.640675,132.48677
Ekiti,2018,45,4.452381,85.24107024999999,5.332738,91.47993
Ekiti,2018,47,2.4940476,68.571427875,4.7255955,77.0549
Ekiti,2018,48,2.8392856,53.967261324999996,3.9962301,87.13968
Ekiti,2018,50,2.8333333,42.97842202499999,3.0980158,96.731514
Ekiti,2018,51,2.982143,33.27752931249999,2.6698413,104.07181
Ekiti,2019,1,2.2142856,22.37202343749999,2.1748016,100.550316
Ekiti,2019,2,1.5357143,17.494047387499993,2.572619,86.30718
Ekiti,2019,4,6.410714,4.8809522999999935,4.2204366,123.75461
Ekiti,2019,5,4.642857,3.2202380499999927,5.648611,90.55507
Ekiti,2019,7,2.3035715,3.2440475499999932,9.106349,51.775066
Ekiti,2019,8,24.85119,3.220238037499993,8.309524,224.28444
Ekiti,2019,9,40.67857,5.971726087499993,21.400198,173.02359
Ekiti,2019,11,15.494047,10.702380674999993,27.367659,63.31643
Ekiti,2019,12,15.869047,12.266368674999994,26.87738,65.46663
Ekiti,2019,14,43.916668,13.973213849999992,38.518253,112.404945
Ekiti,2019,15,13.803572,19.270833062499992,39.14345,42.59651
Ekiti,2019,16,22.541666,20.19494031249999,40.961708,59.92307
Ekiti,2019,18,52.238094,22.43229143749999,54.75139,95.79375
Ekiti,2019,19,80.23214,28.674106749999993,54.079166,144.26768
Ekiti,2019,21,73.8631,35.59672549999999,57.20734,126.77458
Ekiti,2019,22,67.77976,39.74479174999999,74.859726,91.1345
Ekiti,2019,24,52.875,46.28050587499999,62.533928,85.69767
Ekiti,2019,25,87.309525,50.90624999999999,68.64683,125.340805
Ekiti,2019,27,51.107143,56.33035712499999,77.589485,67.934975
Ekiti,2019,28,96.47619,60.99330349999999,80.72976,118.367516
Ekiti,2019,29,96.69643,70.235119,76.73671,124.419525
Ekiti,2019,31,45.27381,75.79241099999999,45.086708,100.37355
Ekiti,2019,32,23.904762,71.42261975,50.431946,52.144592
Ekiti,2019,34,86.5119,65.17782749999999,70.47361,121.2502
Ekiti,2019,35,103.21429,67.51934499999999,84.046425,121.525696
Ekiti,2019,37,119.559525,73.81175624999999,96.33195,122.922264
Ekiti,2019,38,134.54762,77.84300625,97.860916,135.66632
Ekiti,2019,40,126.57143,88.27306587499999,60.43631,201.06793
Ekiti,2019,41,60.24405,92.03497087499998,62.294247,96.95338
Ekiti,2019,43,67.42262,87.47842337499999,67.103966,100.44195
Ekiti,2019,44,21.041666,90.247024625,13.640675,139.70345
Ekiti,2019,46,9.946428,89.88913762499999,5.332738,144.65118
Ekiti,2019,47,8.601191,80.31845362499999,4.7255955,139.84944
Ekiti,2019,48,5.577381,68.49181625,3.9962301,117.57571
Ekiti,2019,50,4.7261906,54.24404824999999,3.0980158,120.10585
Ekiti,2019,51,4.6190476,38.01636957499999,2.6698413,125.41391
Ekiti,2020,1,1.5654762,22.77232177499999,2.1748016,91.50742
Ekiti,2020,2,1.0178572,15.437500049999992,2.572619,79.468636
Ekiti,2020,4,1.4107143,7.1369046999999926,4.2204366,69.52723
Ekiti,2020,5,1.1904762,4.683035737499993,5.648611,58.13412
Ekiti,2020,7,1.3333334,3.588541762499993,9.106349,44.897045
Ekiti,2020,8,1.1845238,2.680059562499993,8.309524,46.466904
Ekiti,2020,9,19.678572,2.1309524124999926,21.400198,93.47874
Ekiti,2020,11,23.02381,4.000000087499993,27.367659,86.57966
Ekiti,2020,12,29.166666,6.3005953874999925,26.87738,107.181526
Ekiti,2020,14,31.505953,9.750744112499993,38.518253,83.88653
Ekiti,2020,15,28.011906,13.561756087499994,39.14345,74.78325
Ekiti,2020,17,38.154762,16.886905049999992,40.961708,93.89286
Ekiti,2020,18,26.595238,21.507440774999992,54.75139,52.87783
Ekiti,2020,20,53.57143,24.665178849999993,54.079166,99.14059
Ekiti,2020,21,84.28571,31.213542124999993,57.20734,143.52922
Ekiti,2020,23,83.53571,39.28943437499999,74.859726,110.86403
Ekiti,2020,24,34.22619,46.85342187499999,62.533928,58.08368
Ekiti,2020,25,74.72619,47.485862374999996,68.64683,108.25475
Ekiti,2020,27,89.92857,52.88839199999999,77.589485,114.94026
Ekiti,2020,28,35.785713,60.627974999999985,80.72976,47.574745
Ekiti,2020,30,73.88095,60.33184387499999,76.73671,96.50615
Ekiti,2020,31,7.2559524,66.24255787499999,45.086708,24.469471
Ekiti,2020,33,24.083334,60.453123174999995,50.431946,52.46674
Ekiti,2020,34,53.208332,52.92782617499999,70.47361,77.12409
Ekiti,2020,36,87.75,49.13690392499999,84.046425,104.15915
Ekiti,2020,37,107.13095,55.82738017499999,96.33195,110.65706
Ekiti,2020,39,100.1131,59.87797517499999,97.860916,102.189545
Ekiti,2020,40,68.17262,61.151041424999995,60.43631,111.82266
Ekiti,2020,41,49.315475,65.19940479999998,62.294247,80.713394
Ekiti,2020,43,45.39881,62.12872042499999,67.103966,69.89742
Ekiti,2020,44,8.684524,66.89657762499999,13.640675,73.41217
Ekiti,2020,46,3.3690476,64.97172637499999,5.332738,80.995445
Ekiti,2020,47,1.8392857,58.74181582499999,4.7255955,70.32254
Ekiti,2020,49,7.0238094,48.00297653749999,3.9962301,133.65387
Ekiti,2020,50,7.7916665,35.48958396249999,3.0980158,157.9605
Ekiti,2020,52,3.4166667,23.94940477499999,2.6698413,109.73717
Ekiti,2020,53,4.904762,15.854910612499992,2.1748016,138.04929
Ekiti,2021,2,1.4642857,10.303571487499994,2.572619,85.36394
Ekiti,2021,3,1.0,4.811755949999993,4.2204366,65.072845
Ekiti,2021,5,2.1369047,3.851190449999993,5.648611,67.02193
Ekiti,2021,6,4.3333335,3.6971725874999932,9.106349,66.16406
Ekiti,2021,7,2.8511906,4.008928562499993,8.309524,58.98927
Ekiti,2021,9,9.976191,3.487351212499993,21.400198,56.72757
Ekiti,2021,10,36.434525,3.7604167749999933,27.367659,128.01212
Ekiti,2021,11,18.220238,7.887649062499993,26.87738,72.84237
Ekiti,2021,13,38.14881,9.552083562499993,38.518253,99.15106
Ekiti,2021,14,57.107143,14.137649099999992,39.14345,140.69391
Ekiti,2021,16,36.38095,21.15104197499999,40.961708,90.03354
Ekiti,2021,17,70.72619,25.431547637499992,54.75139,126.73545
Ekiti,2021,19,27.029762,33.73065469999999,54.079166,54.214985
Ekiti,2021,20,41.910713,36.75297612499999,57.20734,75.410255
Ekiti,2021,22,109.04762,40.744791375,74.859726,142.80994
Ekiti,2021,23,48.404762,49.82142825,62.533928,79.078415
Ekiti,2021,25,75.86905,53.59449375,68.64683,109.806564
Ekiti,2021,26,46.55357,58.30952375,77.589485,62.42147
Ekiti,2021,27,40.970238,56.99032712499999,80.72976,53.622265
Ekiti,2021,29,4.696429,57.563988124999995,76.73671,11.863003
Ekiti,2021,30,51.95238,49.310268,45.086708,113.70758
Ekiti,2021,32,69.208336,52.42559525,50.431946,133.87286
Ekiti,2021,33,114.309525,55.83779812499999,70.47361,158.08112
Ekiti,2021,35,152.5119,56.495536249999994,84.046425,176.88739
Ekiti,2021,36,97.28571,69.5089285,96.33195,100.94123
Ekiti,2021,38,49.35119,72.18601099999998,97.860916,52.839493
Ekiti,2021,39,108.42857,72.5357135,60.43631,173.34195
Ekiti,2021,41,54.886906,80.96800499999999,62.294247,88.9926
Ekiti,2021,42,64.51786,87.24181462499999,67.103966,96.41337
Ekiti,2021,44,33.49405,88.81249962499999,13.640675,206.50566
Ekiti,2021,45,11.148809,84.34821387499998,5.332738,156.2878
Ekiti,2021,46,6.452381,71.45312437499999,4.7255955,117.755066
Ekiti,2021,48,2.5654762,53.19568449999999,3.9962301,84.09608
Ekiti,2021,49,1.7976191,41.355655275,3.0980158,83.94178
Ekiti,2021,51,2.1130953,35.41145891249999,2.6698413,92.741104
Ekiti,2021,52,1.0,22.122024574999994,2.1748016,83.626
Ekiti,2022,2,0.99404764,15.386161324999994,2.572619,79.15422
Ekiti,2022,3,1.0,7.4456847799999935,4.2204366,65.072845
Ekiti,2022,5,1.1607143,3.383928529999993,5.648611,57.85463
Ekiti,2022,6,2.5416667,2.1354166924999927,9.106349,53.46293
Ekiti,2022,8,1.1011904,1.6465774049999928,8.309524,45.84079
Ekiti,2022,9,23.059525,1.4635416799999927,21.400198,106.285286
Ekiti,2022,10,21.035715,4.121279917499993,27.367659,80.43743
Ekiti,2022,12,15.988095,6.4866073799999935,26.87738,65.84008
Ekiti,2022,13,28.047619,8.360119254999994,38.518253,75.939674
Ekiti,2022,15,34.32143,11.741815674999993,39.14345,89.07647
Ekiti,2022,16,52.410713,15.906994424999993,40.961708,124.90988
Ekiti,2022,17,53.57143,22.313244262499992,54.75139,98.02522
Ekiti,2022,19,71.40476,28.691964674999994,54.079166,129.32607
Ekiti,2022,20,69.791664,37.47991087499999,57.20734,120.22965
Ekiti,2022,22,51.404762,43.32142824999999,74.859726,70.6298
Ekiti,2022,23,78.50595,47.11755912499999,62.533928,123.650375
Ekiti,2022,25,88.65476,54.93229099999999,68.64683,127.167404
Ekiti,2022,26,61.333332,62.508183624999994,77.589485,80.31692
Ekiti,2022,28,25.660715,65.88467137499998,80.72976,35.764378
Ekiti,2022,29,101.30357,62.54092162499999,76.73671,130.05609
Ekiti,2022,31,8.797619,68.50743912499999,45.086708,27.547466
Ekiti,2022,32,57.47619,60.68154649999999,50.431946,112.70792
Ekiti,2022,33,71.25,59.14211224999999,70.47361,101.028694
Ekiti,2022,35,49.166668,61.62276699999999,84.046425,60.829693
Ekiti,2022,36,74.6131,57.95535674999999,96.33195,78.566635
Ekiti,2022,38,116.47619,56.20014924999999,97.860916,118.09752
Ekiti,2022,39,108.5119,63.093006499999994,60.43631,173.4693
Ekiti,2022,41,82.291664,73.449404625,62.294247,129.71637
Ekiti,2022,42,113.71429,71.07291637499999,67.103966,164.64322
Ekiti,2022,44,10.25,84.18750025,13.640675,81.81034
Ekiti,2022,45,6.678571,78.28422649999999,5.332738,113.02495
Ekiti,2022,47,2.9940476,70.21279787499999,4.7255955,82.19598
Ekiti,2022,48,2.1369047,64.44122032499999,3.9962301,79.33218
Ekiti,2022,49,5.2380953,55.38169591249999,3.0980158,126.42721
Ekiti,2022,51,2.0892856,41.47693407499999,2.6698413,92.43067
Ekiti,2022,52,1.0357143,28.174107274999994,2.1748016,84.12377
Ekiti,2023,2,0.99404764,18.017113562499997,2.572619,79.15422
Ekiti,2023,3,6.2559524,3.927083267499993,4.2204366,122.07614
Ekiti,2023,5,3.1369047,3.427827317499993,5.648611,76.41283
Ekiti,2023,6,1.6369047,2.9851190299999932,9.106349,47.04906
Ekiti,2023,8,7.0654764,2.815476167499993,8.309524,90.652954
Ekiti,2023,9,40.779762,3.431547629999993,21.400198,173.40689
Ekiti,2023,10,24.922619,7.874255967499993,27.367659,92.44604
Ekiti,2023,12,71.50595,10.728422642499993,26.87738,240.00075
Ekiti,2023,13,36.42857,19.53720210499999,38.518253,95.19814
Ekiti,2023,15,54.77381,23.966517399999994,39.14345,135.4081
Ekiti,2023,16,41.238094,30.03124959999999,40.961708,100.60134
Ekiti,2023,18,35.160713,34.793898262499994,54.75139,67.21302
Ekiti,2023,19,89.78571,38.98437429999999,54.079166,160.43848
Ekiti,2023,20,78.27381,49.324403499999995,57.20734,133.86493
Ekiti,2023,22,131.3631,54.01115949999999,74.859726,170.75328
Ekiti,2023,23,132.66072,67.316219625,62.533928,203.83936
Ekiti,2023,25,58.559525,74.960565875,68.64683,86.30314
Ekiti,2023,26,59.011906,77.72693525,77.589485,77.50611
Ekiti,2023,28,113.10714,78.25669724999999,80.72976,137.76678
Ekiti,2023,29,105.70238,87.240328,76.73671,135.43777
Ekiti,2023,31,29.35119,96.058036375,45.086708,68.58344
Ekiti,2023,32,41.50595,88.503721375,50.431946,83.897385
Ekiti,2023,34,60.190475,83.90773887499999,70.47361,86.3752
Ekiti,2023,35,92.17857,75.01116074999999,84.046425,109.13248
Ekiti,2023,37,82.02381,69.950892,96.33195,85.87994
Ekiti,2023,38,106.20238,72.883927625,97.860916,108.10946
Ekiti,2023,39,85.67857,78.78273687499998,60.43631,138.57532
Ekiti,2023,41,54.434525,75.354165625,62.294247,88.320366
Ekiti,2023,42,87.75595,68.94568374999999,67.103966,128.64195
Ekiti,2023,44,15.797619,76.24627874999999,13.640675,111.57117
Ekiti,2023,45,5.654762,73.032737375,5.332738,103.11655
Ekiti,2023,47,6.446429,66.21577325,4.7255955,117.693855
Ekiti,2023,48,6.035714,55.499255624999996,3.9962301,122.670425
Ekiti,2023,50,2.0238094,46.000743625,3.0980158,86.73495
Ekiti,2023,51,2.1904762,32.97842229999999,2.6698413,93.75
Ekiti,2024,1,1.2202381,22.54241057499999,2.1748016,86.69561
Ekiti,2024,2,1.0,15.890624712499994,2.572619,79.23283
Ekiti,2024,3,1.0654762,5.046130962499992,4.2204366,65.78297
Ekiti,2024,5,2.5416667,3.204613112499993,5.648611,70.82301
Ekiti,2024,6,9.023809,2.815476199999993,9.106349,99.41488
Ekiti,2024,8,12.392858,3.1376486999999926,8.309524,130.67978
Ekiti,2024,9,45.220238,3.932291699999993,21.400198,190.22675
Ekiti,2024,11,14.422619,9.331845274999992,27.367659,60.00625
Ekiti,2024,12,8.994047,10.860863124999995,26.87738,43.899612
Ekiti,2024,14,42.07738,11.832589237499993,38.518253,108.178474
Ekiti,2024,15,19.916666,16.967261737499992,39.14345,56.444763
Ekiti,2024,16,46.482143,19.323660462499994,40.961708,112.01094
Ekiti,2024,18,58.25,24.81621999999999,54.75139,105.855286
Ekiti,2024,19,54.017857,30.96949387499999,54.079166,99.896225
Ekiti,2024,21,45.964287,36.17261874999999,57.20734,81.92648
Ekiti,2024,22,48.988094,36.26562487499999,74.859726,67.60365
Ekiti,2024,24,61.64881,40.58630924999999,62.533928,98.68938
Ekiti,2024,25,103.52976,47.16815462499999,68.64683,147.36516
Ekiti,2024,27,95.52381,54.84970212499999,77.589485,121.71502
Ekiti,2024,28,78.7619,64.300595125,80.72976,97.70458
Ekiti,2024,29,12.619047,68.33556474999999,76.73671,21.555857
Ekiti,2024,31,8.565476,62.63169562499999,45.086708,27.083984
Ekiti,2024,32,12.095238,56.95014799999999,50.431946,30.840046
Ekiti,2024,34,47.92262,52.71651687499999,70.47361,70.12069
Ekiti,2024,35,62.64881,52.583332625,84.046425,75.970276
Ekiti,2024,37,122.36905,52.70833262499999,96.33195,125.69486
Ekiti,2024,38,90.99405,55.063243875,97.860916,93.32413
Ekiti,2024,40,128.0238,54.497023875,60.43631,203.28746
Ekiti,2024,41,179.45238,60.65476137499999,62.294247,274.09827
Ekiti,2024,43,103.27976,81.508928,67.103966,150.17172
Ekiti,2024,44,4.732143,93.3482135,13.640675,52.20918
Ekiti,2024,46,2.2916667,92.427826625,5.332738,70.56859
Ekiti,2024,47,2.0119047,86.72395746249998,4.7255955,72.097435
Ekiti,2024,48,2.0059524,79.1443443,3.9962301,77.87654
Ekiti,2024,50,2.422619,64.09895709999999,3.0980158,91.65972
Ekiti,2024,51,2.0,53.02752822499999,2.6698413,91.266556
Ekiti,2025,1,1.0,37.27455322499999,2.1748016,83.626
Ekiti,2025,2,1.0,14.968005724999992,2.572619,79.23283
Ekiti,2025,4,1.0595238,2.1830357249999928,4.2204366,65.71841
Ekiti,2025,5,4.922619,1.7239583249999928,5.648611,93.18228
Ekiti,2025,7,4.4761906,2.052827362499993,9.106349,67.17678
Ekiti,2025,8,7.5119047,2.360863099999993,8.309524,94.00716
Ekiti,2025,9,10.029762,3.0491071374999925,21.400198,56.93049
Ekiti,2025,11,40.791668,4.000000012499993,27.367659,141.47353
Ekiti,2025,12,49.38095,8.848958512499994,26.87738,170.59416
Ekiti,2025,14,28.178572,14.896577262499992,38.518253,76.24059
Ekiti,2025,15,28.416666,18.293898762499992,39.14345,75.700165
Ekiti,2025,17,58.916668,21.713541537499992,40.961708,139.06503
Ekiti,2025,18,21.363094,28.462797662499995,54.75139,44.121307
Ekiti,2025,19,30.107143,30.573660587499994,54.079166,59.4239
Ekiti,2025,21,35.38095,33.398065374999995,57.20734,64.91348
Ekiti,2025,22,64.86905,36.56696387499999,74.859726,87.489716
Ekiti,2025,24,134.05357,39.57663662499999,62.533928,205.9018
Ekiti,2025,25,53.82143,50.160714125,68.64683,79.869606
Ekiti,2025,27,155.95238,53.36607137499999,77.589485,194.8824
Ekiti,2025,28,6.904762,69.308035625,80.72976,13.886383
Ekiti,2025,30,19.916666,62.806547374999994,76.73671,30.48406
Ekiti,2025,31,49.345238,62.625743875,45.086708,108.50232
Ekiti,2025,33,26.833334,65.03050574999999,50.431946,57.427776
Ekiti,2025,34,20.119047,63.962053749999995,70.47361,33.281895
Ekiti,2025,36,38.75595,58.368303374999996,84.046425,49.13836
Ekiti,2025,37,93.84524,46.45610087499999,96.33195,97.545975
Ekiti,2025,38,118.35119,51.45907712499999,97.860916,119.92037
Ekiti,2025,40,45.166668,46.758928374999996,60.43631,76.66488
Ekiti,2025,41,52.636906,51.54166662499999,62.294247,85.64908
Ekiti,2025,43,47.767857,55.631696625,67.103966,73.18302
Ekiti,2025,44,27.327381,55.43452399999999,13.640675,173.42387
Ekiti,2025,46,14.892858,55.49627987499999,5.332738,192.52261
Ekiti,2025,47,23.321428,54.84300624999999,4.7255955,291.20508
Ekiti,2025,49,18.89881,52.91369099999999,3.9962301,265.65363
Ekiti,2025,50,10.125,43.54538724999999,3.0980158,186.77414
Ekiti,2025,51,11.982142,30.017113499999994,2.6698413,221.41454
Ekiti,2026,1,5.017857,25.869047749999993,2.1748016,139.62555
Ekiti,2026,2,1.7440476,19.916666624999994,2.572619,89.05833
Ekiti,2026,4,1.0059524,14.163690449999994,4.2204366,65.1374
Ekiti,2026,5,28.083334,10.873511874999993,5.648611,310.6822
Ekiti,2026,7,21.303572,12.522321374999992,9.106349,186.46619
Ekiti,2026,8,2.047619,12.270089374999992,8.309524,52.9517
Ekiti,2026,9,16.779762,10.163690499999992,21.400198,82.49848
Ekiti,2026,11,20.244047,10.995535749999993,27.367659,77.99157
Ekiti,2026,12,54.845238,12.028273874999993,26.87738,187.73575
Ekiti,2026,14,29.886906,18.256696499999993,38.518253,80.166145
Ekiti,2026,15,48.684525,21.774553799999996,39.14345,121.613785
Ekiti,2026,17,45.690475,27.734375374999992,40.961708,110.28849
Ekiti,2026,18,52.57738,29.935267999999994,54.75139,96.36158
Ekiti,2026,20,37.315475,33.844494,54.079166,71.62504
Ekiti,2026,21,85.0119,38.252976,57.20734,144.6966
Ekiti,2026,23,86.184525,46.78199325,74.859726,114.18086
Ekiti,2026,24,75.934525,55.02455299999999,62.533928,119.842766
Ekiti,2026,25,58.636906,57.66071387499999,68.64683,86.40821
Ekiti,2026,27,51.88095,61.25446387499999,77.589485,68.8719
Enugu,1981,1,5.752,,2.502,143.32178
Enugu,1981,2,1.788,5.752,2.5710666,89.65712
Enugu,1981,4,3.728,3.77,4.5808,91.09886
Enugu,1981,5,0.972,3.7560000000000002,4.6684,61.768238
Enugu,1981,7,2.712,3.06,6.2085333,68.80472
Enugu,1981,8,8.776,2.9904,8.115466,105.03629
Enugu,1981,9,9.4,3.9546666666666668,12.8734665,80.56635
Enugu,1981,11,17.616,4.732571428571428,18.263466,97.21681
Enugu,1981,12,14.82,6.343,19.192,81.92791
Enugu,1981,14,18.116,7.4765,40.694134,50.588547
Enugu,1981,15,10.064,9.5175,46.808,29.076591
Enugu,1981,17,49.604,10.3095,44.8488,109.539246
Enugu,1981,18,76.12,16.3885,78.47587,97.17779
Enugu,1981,20,45.132,25.564500000000002,72.17053,64.962616
Enugu,1981,21,121.04,30.109,79.95827,148.3552
Enugu,1981,23,59.204,44.064,88.256,68.847046
Enugu,1981,24,61.844,49.2625,69.4804,89.7471
Enugu,1981,25,90.44,55.1405,79.27493,113.24838
Enugu,1981,27,87.996,64.18100000000001,89.003334,98.92841
Enugu,1981,28,51.684,73.9225,87.9112,61.00879
Enugu,1981,30,90.956,74.18249999999999,99.195335,92.092415
Enugu,1981,31,64.556,76.03699999999999,79.3896,82.42248
Enugu,1981,33,81.252,78.465,86.041466,94.73924
Enugu,1981,34,73.796,73.4915,111.54787,67.60828
Enugu,1981,36,142.14,75.3155,87.19787,159.59154
Enugu,1981,37,98.756,85.35249999999999,95.4368,103.30476
Enugu,1981,39,91.496,86.392,99.2312,92.578804
Enugu,1981,40,108.496,86.8295,70.755066,149.81969
Enugu,1981,41,45.612,93.931,81.25093,58.679943
Enugu,1981,43,85.944,88.26299999999999,82.4984,103.9379
Enugu,1981,44,13.784,90.93650000000001,14.8793335,94.49009
Enugu,1981,46,2.228,82.503,6.2508,64.244316
Enugu,1981,47,1.196,73.557,4.4885335,65.29987
Enugu,1981,49,1.008,55.939,3.5885334,69.953735
Enugu,1981,50,0.62,43.720499999999994,1.9413333,80.96427
Enugu,1981,52,1.28,32.361,2.1656,87.640945
Enugu,1981,53,6.016,18.959000000000003,2.502,146.84085
Enugu,1982,2,3.08,14.009500000000003,2.5710666,106.722084
Enugu,1982,3,12.908,3.6515000000000004,4.5808,186.91551
Enugu,1982,5,3.124,3.542,4.6684,84.02632
Enugu,1982,6,6.212,3.654,6.2085333,100.03092
Enugu,1982,7,26.376,4.281000000000001,8.115466,239.229
Enugu,1982,9,12.856,7.452,12.8734665,99.902275
Enugu,1982,10,14.056,8.9815,18.263466,81.91385
Enugu,1982,11,52.088,10.5785,19.192,235.97884
Enugu,1982,13,24.42,16.3375,40.694134,64.384636
Enugu,1982,14,38.02,19.005,46.808,83.03737
Enugu,1982,16,36.988,22.144000000000002,44.8488,84.23071
Enugu,1982,17,90.264,26.377000000000002,78.47587,114.121605
Enugu,1982,19,65.18,36.8835,72.17053,90.941444
Enugu,1982,20,92.968,41.734,79.95827,115.31309
Enugu,1982,22,95.184,51.748000000000005,88.256,107.429016
Enugu,1982,23,44.648,61.888999999999996,69.4804,66.65915
Enugu,1982,25,102.84,60.959,79.27493,127.96213
Enugu,1982,26,116.9,70.7615,89.003334,129.67625
Enugu,1982,27,114.86,80.6215,87.9112,129.0049
Enugu,1982,29,84.668,90.35549999999999,99.195335,86.057594
Enugu,1982,30,21.672,89.65599999999999,79.3896,31.60579
Enugu,1982,32,42.572,84.2175,86.041466,52.25311
Enugu,1982,33,86.44,77.91799999999999,111.54787,78.45703
Enugu,1982,35,94.772,76.825,87.19787,108.21508
Enugu,1982,36,79.188,83.09049999999999,95.4368,83.82187
Enugu,1982,38,79.824,80.134,99.2312,81.380615
Enugu,1982,39,82.14,75.49950000000001,70.755066,115.02861
Enugu,1982,41,84.956,71.4095,81.25093,104.295685
Enugu,1982,42,80.284,71.4455,82.4984,97.46921
Enugu,1982,44,14.32,78.77199999999999,14.8793335,97.186356
Enugu,1982,45,6.896,75.2405,6.2508,105.7347
Enugu,1982,46,1.788,65.2975,4.4885335,71.53899
